PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P03258,KK Nagar,1614,25-04-2011,79,2.0,1.0,4,Partial,No,01-05-1986,Commercial,NoSewr ,Paved,RH,2.2,3.1,3.9,3.15,388706,188084,12538900
P02030,Velachery,1818,22-12-2011,125,3.0,2.0,5,Family,Yes,03-01-1964,Others,NoSeWa,No Access,C,3.8,3.4,2.0,3.08,325427,154149,8563860
P01045,Anna Nagar,1823,29-01-2013,13,2.0,1.0,5,Normal Sale,Yes,09-02-1971,Commercial,NoSewr ,Paved,RL,3.9,4.0,4.1,4.005,603768,270655,20819590
P02943,Chrompet,1019,25-06-2011,40,1.0,1.0,3,Normal Sale,Yes,28-06-1998,House,NoSewr ,Paved,RM,4.7,3.0,2.8,3.45,309316,129713,9977950
P01964,Adyar,717,07-01-2012,43,1.0,1.0,2,AdjLand,No,09-01-2003,Others,AllPub,Gravel,I,4.1,3.5,3.7,3.78,264317,62192,7774035
P06424,Karapakkam,1457,22-08-2009,42,2.0,2.0,4,Partial,Yes,31-08-1973,House,NoSeWa,Paved,RH,4.4,3.5,3.4,3.73,248272,186204,7758500
P08559,Chrompet,1014,08-11-2007,54,1.0,1.0,3,AdjLand,Yes,11-11-1994,Others,NoSeWa,Paved,RM,3.2,4.3,3.1,3.61,343748,53711,10742130
P07376,T Nagar,1853,04-12-2008,158,2.0,1.0,5,Family,Yes,07-12-1996,House,NoSeWa,No Access,RM,2.7,2.0,4.2,3.2,542114,81317,13552840
P00806,Chrompet,885,10-07-2013,106,1.0,1.0,3,AbNormal,Yes,19-07-1977,House,ELO,Paved,RL,3.9,2.9,3.8,3.47,222183,32916,8229000
P07819,Velachery,1682,22-07-2008,75,2.0,1.0,4,Normal Sale,Yes,28-07-1984,Others,NoSewr ,No Access,I,2.2,2.3,3.8,2.73,277024,64639,9234130
P06954,Adyar,1285,08-04-2009,96,2.0,2.0,4,AdjLand,No,15-04-1982,Commercial,ELO,No Access,A,3.6,3.5,4.3,3.93,406484,119554,11955405
P07207,KK Nagar,1865,22-01-2009,103,3.0,2.0,5,Family,No,27-01-1991,House,AllPub,Gravel,RH,4.7,4.0,4.1,4.25,414093,128172,9859360
P05864,Chrompet,738,08-12-2009,76,1.0,1.0,2,AdjLand,Yes,16-12-1977,House,AllPub,Paved,RH,3.8,3.2,3.5,3.47,191515,38303,7660600
P07236,KK Nagar,1536,12-01-2009,150,2.0,1.0,4,Partial,No,16-01-1994,House,NoSewr ,Paved,RL,3.8,4.7,4.6,4.39,374964,87201,8720100
P07304,Adyar,987,25-12-2008,78,1.0,1.0,3,Partial,No,27-12-2003,House,NoSewr ,No Access,C,3.9,4.3,2.1,3.08,190412,23802,5950375
P05714,Chrompet,1005,06-01-2010,17,1.0,1.0,3,Family,No,13-01-1984,Commercial,NoSewr ,Gravel,RL,2.2,2.8,4.9,3.25,355456,183857,12257100
P00103,Ann Nagar,1825,11-12-2014,77,2.0,1.0,5,AbNormal,Yes,16-12-1992,Others,NoSeWa,Gravel,RM,2.3,4.0,3.9,3.365,592927,140430,15603340
P01705,Karapakkam,1400,23-02-2012,104,2.0,2.0,4,AdjLand,No,07-03-1963,Others,NoSeWa,Paved,C,3.7,4.2,2.3,3.29,309788,111524,6195750
P01282,Anna Nagar,1906,03-09-2012,86,2.0,1.0,5,AdjLand,Yes,14-09-1971,Commercial,ELO,Gravel,RM,3.7,2.2,3.0,3.045,635941,295258,22712170
P03072,KK Nagar,2120,31-05-2011,143,3.0,2.0,5,Partial,Yes,02-06-2000,Commercial,AllPub,Gravel,RM,3.6,2.3,4.1,3.41,558127,167438,18604220
P05123,Adyar,613,26-04-2010,74,1.0,1.0,2,Normal Sale,No,06-05-1971,Others,ELO,Paved,RH,2.7,2.8,4.1,3.42,216772,12387,6193485
P09658,Velachery,1896,19-04-2006,188,3.0,2.0,5,Family,No,22-04-1993,Others,AllPub,No Access,RH,2.2,4.4,2.7,3.34,386563,109030,9911860
P09819,Velachery,1503,30-04-2005,154,2.0,1.0,4,AbNormal,No,08-05-1972,Commercial,AllPub,No Access,RH,3.8,4.4,3.8,4.07,411038,253877,12089360
P02476,Adyar,808,27-09-2011,88,1.0,1.0,3,AdjLand,No,01-10-1992,Commercial,ELO,Paved,RM,3.9,2.6,4.6,3.99,430167,143389,11949085
P05183,KK Nagar,1308,14-04-2010,177,1.0,1.0,3,Partial,No,16-04-2001,House,AllPub,Gravel,RM,3.4,2.9,2.7,2.97,339237,220046,9168580
P01738,KK Nagar,1564,17-02-2012,6,2.0,1.0,4,Partial,No,19-02-2004,House,AllPub,Gravel,RM,2.9,2.9,3.2,3.02,500968,100194,10019360
P07338,KK Nagar,2415,16-12-2008,33,4.0,2.0,6,AdjLand,Yes,20-12-1993,House,AllPub,Gravel,RM,3.5,2.6,4.5,3.63,596329,241371,14198300
P05783,Chrompet,1166,23-12-2009,36,1.0,1.0,3,AdjLand,No,27-12-1995,Commercial,AllPub,Gravel,RM,4.2,2.3,3.4,3.2,445479,148493,14849300
P03739,Anna Nagar,1958,20-01-2011,141,2.0,1.0,5,Family,Yes,26-01-1986,Commercial,AllPub,Paved,RM,2.8,4.2,2.7,3.11,659599,227448,22744800
P08317,Chrompet,1057,16-02-2008,14,1.0,1.0,3,Normal Sale,Yes,18-02-2000,Others,ELO,No Access,RL,3.5,3.0,2.0,2.85,243466,74913,9364090
P03675,Chrompet,1261,02-02-2011,181,2.0,1.0,4,AdjLand,Yes,07-02-1990,House,NoSewr ,Paved,RH,2.1,2.0,3.2,2.39,294683,127696,9822750
P09776,Velachery,1869,19-08-2005,22,3.0,2.0,5,AdjLand,No,23-08-1991,Commercial,NoSeWa,No Access,RM,4.9,2.0,4.1,3.36,621712,175355,15941330
P04237,Adyar,955,09-10-2010,145,1.0,1.0,3,AbNormal,No,12-10-1997,Others,ELO,Paved,RM,2.1,2.5,4.5,3.38,315226,19105,9552295
P03183,Adyar,868,09-05-2011,125,1.0,1.0,3,Partial,No,16-05-1983,Commercial,ELO,Paved,I,3.5,4.6,2.4,3.17,385077,48135,9626920
P03356,KK Nagar,1847,10-04-2011,14,3.0,2.0,5,Partial,Yes,16-04-1985,Other,NoSewr ,Gravel,RL,3.4,3.5,3.9,3.63,572901,222145,11691860
P04414,Velachery,1525,06-09-2010,88,2.0,1.0,4,Normal Sale,No,15-09-1972,Commercial,AllPub,No Access,RM,2.7,3.6,3.6,3.38,489510,119070,13230010
P00639,Anna Nagar,1853,14-11-2013,42,2.0,1.0,5,AbNormal,Yes,22-11-1983,House,NoSeWa,Gravel,RL,3.5,3.2,2.6,3.065,344034,192659,13761350
P09710,Velachery,1669,12-01-2006,168,2.0,1.0,4,Partial,Yes,23-01-1961,Commercial,ELO,Gravel,I,3.2,4.9,3.1,3.94,484846,124675,13852750
P08802,Chrompet,1004,13-08-2007,106,1.0,1.0,3,Family,Yes,19-08-1982,Others,ELO,Paved,RL,4.3,3.6,3.5,3.78,291426,65806,9400830
P01885,Anna Nagar,1704,22-01-2012,126,1.0,1.0,4,Normal Sale,No,24-01-2003,Others,ELO,No Access,RL,3.0,2.6,4.9,3.66,335667,186482,12432100
P05898,Karapakkam,1147,02-12-2009,93,1.0,1.0,3,Family,No,08-12-1986,Others,ELO,Paved,C,2.5,2.4,3.5,2.87,230174,90999,5352875
P00579,Chrompet,1282,23-12-2013,109,2.0,1.0,4,AbNormal,Yes,27-12-1997,Others,NoSewr ,Gravel,RH,4.8,3.5,4.7,4.25,343274,77513,11073340
P05760,KK Nagar,1840,27-12-2009,16,3.0,2.0,5,AdjLand,No,31-12-1995,Commercial,NoSeWa,Gravel,RM,3.7,3.6,2.8,3.31,540450,180150,16377280
P04906,Karapakkam,652,06-06-2010,128,1.0,1.0,2,Family,No,15-06-1975,Others,AllPub,No Access,RL,3.1,2.3,2.7,2.7,244500,40750,5093750
P00405,T Nagar,1566,10-05-2014,68,1.0,1.0,4,Partial,No,16-05-1989,Others,NoSeWa,Paved,RH,3.4,4.9,3.7,3.91,347987,145930,11225380
P07930,KK Nagar,2289,21-06-2008,66,4.0,2.0,6,Family,No,27-06-1986,Commercial,NoSewr ,Gravel,RM,4.3,4.3,4.1,4.22,854535,390114,18576840
P01487,Karapakkam,602,02-04-2012,30,1.0,1.0,2,Normal Sale,No,13-04-1971,Commercial,NoSeWa,Gravel,RM,4.3,3.6,2.0,3.17,341825,178681,7768750
P09015,Anna Nagar,1965,13-05-2007,156,2.0,1.0,5,Partial,No,18-05-1985,Commercial,NoSewr ,Gravel,RM,4.4,4.5,4.5,4.465,644310,199958,22217590
P09313,Chrompet,1055,20-01-2007,7,1.0,1.0,3,Normal Sale,Yes,25-01-1987,Commercial,NoSeWa,No Access,RH,3.2,4.8,2.6,3.66,350001,181035,12069000
P06772,Adyar,1072,29-05-2009,66,1.0,1.0,3,Family,Yes,31-05-2003,House,NoSeWa,No Access,A,2.3,2.3,2.3,2.3,264308,33038,6607690
P03081,KK Nagar,1479,30-05-2011,192,2.0,1.0,4,Partial,No,05-06-1984,Others,AllPub,Paved,RH,2.8,4.1,4.1,3.71,319235,134415,8400920
P01063,Chrompet,1021,16-01-2013,169,1.0,1.0,3,Normal Sale,No,22-01-1991,Others,NoSeWa,Paved,RM,4.4,3.2,4.6,3.98,280148,149412,9338270
P03639,Karapakkam,1046,09-02-2011,175,1.0,1.0,3,Family,No,20-02-1966,House,NoSeWa,Gravel,A,5.0,3.3,4.8,4.41,159579,57626,4432750
P02472,Karapakkam,1685,28-09-2011,135,2.0,2.0,4,AdjLand,No,09-10-1966,Commercial,NoSewr ,Paved,RM,2.5,2.2,3.6,2.85,578369,131448,13144750
P03583,Karapakkam,1028,22-02-2011,57,1.0,1.0,3,AbNormal,Yes,01-03-1981,Commercial,NoSeWa,Paved,C,3.8,2.1,4.4,3.53,404520,107322,8255500
P08601,Chrompet,984,26-10-2007,92,1.0,1.0,3,Normal Sale,Yes,28-10-1999,Commercial,AllPub,Paved,RL,2.6,4.3,3.8,3.64,395922,92382,13197400
P04232,Karapakkam,1115,10-10-2010,65,1.0,1.0,3,Normal Sale,No,13-10-1999,Others,ELO,No Access,RH,4.8,2.4,3.1,3.4,186746,62249,6224875
P02091,KK Nagar,1699,12-12-2011,98,2.0,1.0,4,Normal Sale,Yes,16-12-1995,Others,NoSeWa,Gravel,RL,4.3,2.9,2.4,3.12,457764,125885,11444100
P02936,Adyar,1181,26-06-2011,156,1.0,1.0,3,Partial,Yes,02-07-1987,Others,ELO,No Access,I,2.0,2.0,2.0,2.0,328316,126275,8418360
P01181,Chrompet,1187,10-11-2012,1,1.0,1.0,3,Family,Yes,15-11-1992,Others,NoSewr ,Paved,RH,3.9,2.1,4.2,3.27,284281,107831,9802790
P01564,Karapakkam,1017,17-03-2012,194,1.0,1.0,3,AdjLand,Yes,19-03-2006,Commercial,AllPub,Gravel,C,3.2,2.2,3.8,3.14,466344,116586,9715500
P01424,T Nagar,1822,13-05-2012,121,2.0,1.0,5,Normal Sale,No,17-05-1996,Others,AllPub,Gravel,RM,2.7,3.4,5.0,3.91,378417,287597,15136680
P03445,Karapakkam,511,24-03-2011,49,1.0,1.0,2,Partial,Yes,27-03-1996,House,AllPub,No Access,RM,3.4,5.0,4.6,4.36,311028,136075,6479750
P02686,Anna Nagar,1928,18-08-2011,148,2.0,1.0,5,Partial,No,20-08-2001,House,AllPub,No Access,RH,3.4,4.1,2.4,3.175,466682,105003,11667050
P09576,Velachery,1901,16-09-2006,40,3.0,2.0,5,Partial,No,28-09-1958,Others,ELO,Gravel,I,3.3,3.5,5.0,3.9,302285,160589,9446410
P08289,KK Nagar,2174,27-02-2008,4,3.0,2.0,5,Family,Yes,04-03-1987,Commercial,AllPub,Paved,RH,3.7,4.0,2.1,3.15,514345,205738,17144820
P06168,Karapakkam,1252,10-10-2009,47,1.0,1.0,3,AbNormal,Yes,13-10-1999,Others,ELO,Gravel,RM,2.9,4.9,2.5,3.34,308481,248775,9951000
P06148,Karapakkam,663,12-10-2009,102,1.0,1.0,2,AbNormal,No,17-10-1990,House,ELO,No Access,I,2.4,3.3,4.6,3.55,122104,91578,3815750
P03221,Karapakkam,1691,02-05-2011,100,2.0,2.0,4,AbNormal,No,09-05-1980,House,NoSeWa,Gravel,RM,4.0,3.9,3.5,3.77,319558,178576,9398750
P07299,Velachery,1569,26-12-2008,40,2.0,1.0,4,Partial,Yes,28-12-2002,Others,NoSeWa,Gravel,A,4.1,4.8,3.6,4.27,285994,151934,8937320
P09123,Adyar,1197,01-04-2007,48,1.0,1.0,3,AdjLand,Yes,08-04-1978,Others,NoSewr ,No Access,A,3.3,2.3,3.0,2.95,251597,89276,8116035
P05435,Karapakkam,729,24-02-2010,161,1.0,1.0,2,AdjLand,Yes,02-03-1986,Others,NoSeWa,Gravel,I,3.1,4.6,2.6,3.35,200366,153614,6678875
P05948,Karapakkam,1537,22-11-2009,42,2.0,2.0,4,AdjLand,No,28-11-1984,Others,ELO,Paved,RH,3.7,4.7,2.2,3.4,359860,147215,8178625
P00550,Chrompet,977,12-01-2014,12,1.0,1.0,3,Normal Sale,No,15-01-2004,House,NoSewr ,Paved,RL,3.7,4.4,2.4,3.59,231619,66177,8272100
P08838,Anna Nagar,1788,30-07-2007,113,1.0,1.0,4,Partial,Yes,05-08-1982,House,AllPub,Paved,RM,4.0,3.7,3.2,3.605,516103,176561,13581650
P00887,Anna Nagar,1656,24-05-2013,87,1.0,1.0,4,Normal Sale,No,28-05-1998,House,NoSewr ,Gravel,RM,2.6,4.0,3.6,3.35,374593,77502,12917000
P01392,Chrompet,947,07-06-2012,37,1.0,1.0,3,AbNormal,Yes,09-06-2007,Commercial,AllPub,Gravel,RM,3.0,4.7,4.2,4.04,436974,183247,14095950
P08221,Anna Nagar,1510,19-03-2008,13,1.0,1.0,4,AdjLand,No,30-03-1967,Others,NoSeWa,Paved,RM,4.4,4.4,3.1,3.88,426289,100303,12537920
P02536,Adyar,990,15-09-2011,191,1.0,1.0,3,AbNormal,No,23-09-1977,Commercial,NoSewr ,Paved,C,2.9,3.5,2.8,2.97,330932,155124,10341610
P05266,Chrompet,829,29-03-2010,25,1.0,1.0,3,Normal Sale,Yes,02-04-1992,Commercial,NoSeWa,Paved,RH,3.0,2.0,2.9,2.57,326367,152305,10878900
P08309,Chrompet,1072,19-02-2008,148,1.0,1.0,3,AdjLand,Yes,23-02-1991,Commercial,ELO,No Access,RH,2.5,3.5,3.6,3.23,361286,186872,12458150
P04390,KK Nagar,2014,11-09-2010,181,3.0,2.0,5,AdjLand,Yes,13-09-2000,Others,NoSeWa,Paved,RL,3.5,2.4,2.1,2.61,386238,112134,12459280
P08017,Chrompet,1005,20-05-2008,196,1.0,1.0,3,Normal Sale,Yes,26-05-1987,Commercial,NoSeWa,Paved,RM,3.9,3.0,2.6,3.15,403493,161397,13449750
P07156,KK Nagar,1997,06-02-2009,135,3.0,2.0,5,Family,Yes,09-02-1999,Others,AllPub,Paved,RM,4.9,4.0,2.4,3.63,488967,205881,12867540
P06625,Chrompet,743,12-07-2009,153,1.0,1.0,2,AdjLand,No,15-07-1997,Commercial,NoSeWa,Paved,RH,2.5,2.2,3.5,2.68,257931,66871,9553000
P00842,Chrompet,927,21-06-2013,40,1.0,1.0,3,AbNormal,No,25-06-1998,House,AllPub,No Access,RM,3.3,4.3,4.3,4.0,211506,89483,8134850
P01247,Anna Nagar,1600,30-09-2012,154,1.0,1.0,4,Family,Yes,06-10-1991,House,ELO,Gravel,RH,3.9,2.7,2.5,3.04,309941,166891,11920820
P00498,Chrompet,1047,23-02-2014,105,1.0,1.0,3,AbNormal,Yes,05-03-1974,Others,ELO,Gravel,RM,2.8,4.3,4.5,3.91,273712,84219,10527390
P05185,KK Nagar,2069,14-04-2010,131,3.0,2.0,5,Normal Sale,No,17-04-1998,House,AllPub,Paved,RH,4.1,2.0,2.1,2.67,341443,90382,10042440
P07569,KK Nagar,1465,30-09-2008,11,2.0,1.0,4,AdjLand,No,03-10-1999,House,NoSeWa,Gravel,RM,4.7,3.0,2.2,3.19,507409,182667,10148180
P06001,Karapakkam,1530,12-11-2009,134,2.0,2.0,4,Normal Sale,Yes,18-11-1986,Others,ELO,Paved,I,4.6,4.9,2.4,3.81,383640,125100,8340000
P01592,Chrompet,883,13-03-2012,196,1.0,1.0,3,AdjLand,No,18-03-1995,House,NoSeWa,Paved,RL,3.7,3.1,4.1,3.58,263187,31901,7975350
P06695,KK Nagar,2187,23-06-2009,175,3.0,2.0,5,AbNormal,Yes,28-06-1991,Commercial,NoSeWa,Gravel,RH,4.8,4.6,2.7,3.9,798100,177356,17735560
P05641,Karapakkam,967,19-01-2010,152,1.0,1.0,3,AbNormal,No,26-01-1981,House,ELO,Paved,A,3.4,2.5,4.4,3.53,143976,62260,3891250
P07088,Velachery,1951,01-03-2009,149,3.0,2.0,5,AdjLand,No,12-03-1966,House,NoSewr ,Paved,RL,2.9,3.3,4.7,3.62,307562,184537,10252060
P09762,Velachery,1648,05-09-2005,85,2.0,1.0,4,AbNormal,Yes,08-09-1992,Others,NoSewr ,No Access,A,4.9,3.4,3.2,3.72,321926,156836,8254510
P07353,Chrompet,1124,12-12-2008,141,1.0,1.0,3,Normal Sale,No,22-12-1968,Others,NoSewr ,Paved,RH,2.7,2.7,3.5,2.94,214341,82439,8243880
P06028,Karapakkam,1117,06-11-2009,114,1.0,1.0,3,Partial,No,11-11-1988,Others,NoSewr ,Paved,RL,2.3,2.3,3.6,2.82,213904,99822,7130125
P09416,Adyar,817,16-12-2006,40,1.0,1.0,3,Partial,No,19-12-1994,Commercial,NoSeWa,Paved,RM,4.6,4.1,4.1,4.25,346796,173398,11559880
P08118,Chrompet,934,20-04-2008,11,1.0,1.0,3,AdjLand,Yes,26-04-1986,House,NoSeWa,Paved,RM,3.4,4.0,3.8,3.76,310749,58265,9710900
P06886,Chrompet,1034,28-04-2009,85,1.0,1.0,3,Normal Sale,No,02-05-1995,House,AllPub,Paved,RM,2.2,4.9,2.4,3.34,282835,45619,9123700
P04675,Chrompet,771,21-07-2010,163,1.0,1.0,2,AbNormal,No,23-07-2002,Commercial,NoSeWa,Gravel,RL,4.7,2.5,4.5,3.76,343187,85797,10724600
P03757,Chrompet,1045,15-01-2011,88,1.0,1.0,3,AbNormal,No,19-01-1993,House,AllPub,Paved,RM,2.2,3.1,3.4,2.92,225513,27062,9020500
P05633,Adyar,733,22-01-2010,190,1.0,1.0,2,AbNormal,No,31-01-1974,Others,ELO,No Access,C,4.3,5.0,2.4,3.49,146605,73303,4886840
P06016,Karapakkam,715,09-11-2009,146,1.0,1.0,2,AbNormal,No,12-11-1997,Others,AllPub,Paved,I,2.8,2.3,4.5,3.33,224444,99173,5219625
P02624,Karapakkam,889,31-08-2011,128,1.0,1.0,3,Family,No,10-09-1971,Others,NoSeWa,Gravel,I,4.6,2.4,3.0,3.3,211047,83308,5553875
P07513,KK Nagar,2432,17-10-2008,100,4.0,2.0,6,AdjLand,Yes,23-10-1984,Others,AllPub,Gravel,RH,2.3,3.1,4.1,3.26,678626,318539,13849520
P05443,KK Nagar,1830,23-02-2010,123,3.0,2.0,5,AdjLand,Yes,27-02-1996,Commercial,AllPub,Gravel,RH,3.2,2.0,3.4,2.92,636179,342558,16312280
P05336,T Nagar,1519,15-03-2010,24,1.0,1.0,4,Family,No,24-03-1974,Commercial,NoSeWa,Paved,RM,2.6,2.7,3.5,3.03,666734,157911,17545620
P06562,KK Nagar,1414,24-07-2009,177,2.0,1.0,4,Partial,Yes,30-07-1985,Commercial,NoSewr ,Paved,RM,4.8,3.1,3.2,3.65,493124,287655,13697880
P06288,Anna Nagar,1966,20-09-2009,176,2.0,1.0,5,Partial,No,28-09-1976,House,ELO,No Access,RL,4.0,2.4,3.9,3.56,434841,188039,11752460
P09557,Adyar,901,12-10-2006,106,1.0,1.0,3,Partial,No,21-10-1969,Others,AllPub,Gravel,I,4.6,4.8,4.6,4.64,267514,84076,7643255
P04417,Karapakkam,857,05-09-2010,158,1.0,1.0,2,Normal Sale,No,09-09-1993,House,ELO,Paved,I,3.6,2.4,3.4,3.16,236556,59139,4928250
P08439,Chrompet,1121,31-12-2007,44,1.0,1.0,3,AdjLand,No,10-01-1968,House,ELO,No Access,RH,2.1,4.8,2.6,3.33,214830,93093,7161000
P04117,T Nagar,1645,03-11-2010,175,1.0,1.0,4,Normal Sale,No,11-11-1979,House,NoSewr ,Gravel,RH,2.3,5.0,4.2,3.83,309688,80289,11469920
P02252,Karapakkam,1401,05-11-2011,20,2.0,2.0,4,Partial,Yes,08-11-1997,Others,AllPub,Gravel,RL,3.8,4.3,4.0,4.03,438477,229204,9965375
P05268,Karapakkam,806,28-03-2010,153,1.0,1.0,2,Family,Yes,03-04-1986,Commercial,ELO,Paved,RH,3.0,2.3,3.0,2.79,391632,187657,8159000
P07503,Adyar,741,20-10-2008,157,1.0,1.0,2,Family,No,27-10-1982,Commercial,NoSewr ,Gravel,C,3.3,3.2,4.6,3.93,265839,70890,8861290
P07834,KK Nagar,1308,19-07-2008,197,1.0,1.0,3,Partial,Yes,23-07-1993,Commercial,NoSeWa,Paved,RH,4.5,3.2,4.0,3.91,569333,213500,11861100
P04620,T Nagar,1815,30-07-2010,23,2.0,1.0,5,AbNormal,Yes,02-08-1999,Commercial,NoSeWa,Paved,RL,3.3,2.0,3.1,2.885,804292,148159,21165570
P07367,T Nagar,1597,07-12-2008,170,1.0,1.0,4,Family,Yes,11-12-1992,Others,ELO,No Access,RL,3.8,3.3,3.6,3.585,442896,126542,12654180
P04549,KK Nagar,1727,11-08-2010,25,2.0,1.0,4,AdjLand,Yes,17-08-1987,House,NoSewr ,Gravel,RM,5.0,4.8,3.6,4.38,379362,118551,11855060
P04872,Karapakkam,871,14-06-2010,187,1.0,1.0,2,Normal Sale,No,19-06-1991,Others,ELO,No Access,RM,4.4,3.0,3.3,3.54,311586,90879,6491375
P08421,Chrompet,1228,08-01-2008,138,2.0,1.0,4,Partial,No,14-01-1983,Others,AllPub,No Access,RH,2.8,4.8,4.6,4.14,236379,42211,8442110
P01354,Chrompet,756,11-07-2012,76,1.0,1.0,2,AbNormal,Yes,15-07-1998,Others,AllPub,Gravel,RM,4.8,4.2,3.8,4.26,249006,69722,9960220
P00990,Chrompet,728,15-03-2013,128,1.0,1.0,2,Family,No,21-03-1991,House,NoSeWa,No Access,RL,3.9,3.1,3.7,3.52,197360,37005,6167500
P03339,Adyar,676,11-04-2011,67,1.0,1.0,2,Partial,Yes,18-04-1980,Commercial,NoSewr ,No Access,I,3.2,2.4,2.1,2.49,319218,16801,8400465
P07641,KK Nagar,2227,14-09-2008,163,4.0,2.0,6,Normal Sale,No,16-09-2002,House,NoSeWa,Paved,RM,3.8,4.9,3.7,4.09,496470,118207,11820720
P01397,Chrompet,943,04-06-2012,131,1.0,1.0,3,AbNormal,Yes,11-06-1985,Commercial,NoSeWa,Paved,RL,2.8,2.2,4.6,3.1,354352,36657,12219050
P02310,Karapakkam,1192,26-10-2011,152,1.0,1.0,3,Family,No,31-10-1988,House,NoSewr ,No Access,I,4.5,4.5,3.6,4.14,235059,101503,5342250
P05153,KK Nagar,2101,19-04-2010,69,3.0,2.0,5,Partial,Yes,24-04-1988,House,NoSeWa,Gravel,RL,3.6,3.8,5.0,4.22,384194,186276,11642240
P08506,Chrompet,1014,04-12-2007,17,1.0,1.0,3,Partial,Yes,09-12-1984,Commercial,ELO,Gravel,RL,2.3,4.0,4.6,3.67,418933,117825,13091650
P07968,Chrompet,746,07-06-2008,128,1.0,1.0,2,AdjLand,Yes,12-06-1989,House,NoSeWa,Paved,RM,2.1,2.5,3.2,2.59,238525,35337,8834250
P09540,Chrompet,1203,19-10-2006,78,2.0,1.0,4,AdjLand,Yes,26-10-1978,Commercial,AllPub,No Access,RM,4.0,3.2,4.5,3.83,403326,119504,14938000
P03736,Adyar,927,20-01-2011,72,1.0,1.0,3,Family,No,28-01-1978,Commercial,NoSeWa,Gravel,RM,4.7,5.0,2.6,3.71,469267,63414,12682895
P05474,Chrompet,723,18-02-2010,121,1.0,1.0,2,AbNormal,Yes,26-02-1980,Commercial,AllPub,Paved,RL,2.9,4.8,4.3,4.08,332515,160895,10726300
P05608,Chrompet,703,26-01-2010,60,1.0,1.0,2,Normal Sale,Yes,31-01-1989,Others,NoSeWa,No Access,RM,2.0,4.2,4.5,3.63,255188,57623,8231860
P09250,Anna Nagar,1941,13-02-2007,113,2.0,1.0,5,AbNormal,Yes,15-02-1998,House,AllPub,No Access,RH,3.1,3.8,3.7,3.515,471529,196470,13098030
P01251,Chrompet,1005,27-09-2012,47,1.0,1.0,3,Family,Yes,05-10-1980,Others,AllPub,Paved,RM,4.8,4.2,4.3,4.41,256261,92254,10250450
P00597,Chrompet,1238,08-12-2013,97,2.0,1.0,4,Normal Sale,No,16-12-1980,Commercial,AllPub,Paved,RH,2.1,3.7,4.5,3.46,354741,210217,13138550
P01159,Chrompet,788,23-11-2012,6,1.0,1.0,2,AdjLand,No,29-11-1990,House,NoSewr ,Gravel,RM,2.2,2.8,3.4,2.8,214453,145828,8578100
P00412,Anna Nagar,1793,05-05-2014,90,1.0,1.0,4,Partial,Yes,07-05-2005,House,NoSewr ,Paved,RL,5.0,2.8,3.5,3.85,382402,158235,13186280
P00518,T Nagar,1808,08-02-2014,154,2.0,1.0,5,Family,No,12-02-1997,House,NoSewr ,Gravel,RL,2.7,3.9,3.7,3.45,348123,116041,12893440
P06698,Velachery,1728,21-06-2009,123,2.0,1.0,4,Normal Sale,Yes,26-06-1990,Commercial,ELO,Gravel,I,4.0,2.6,2.8,3.01,461853,283071,14898480
P01636,Chrompet,835,05-03-2012,45,1.0,1.0,3,Normal Sale,No,13-03-1982,Commercial,NoSeWa,Gravel,RL,3.7,3.9,2.5,3.42,338071,76339,10905500
P05657,T Nagar,1854,17-01-2010,5,2.0,1.0,5,Partial,Yes,27-01-1971,Others,NoSeWa,No Access,RH,3.4,3.0,2.8,3.03,433973,242514,12763900
P01395,Chrompet,1253,06-06-2012,36,2.0,1.0,4,Normal Sale,Yes,10-06-1999,Commercial,AllPub,Paved,RM,4.8,2.6,3.4,3.5,459695,47555,15851550
P04830,Karapakkam,506,23-06-2010,145,1.0,1.0,2,AbNormal,No,30-06-1983,Commercial,NoSewr ,No Access,RM,4.7,2.1,3.7,3.52,254251,58673,6519250
P09821,Velachery,1632,28-04-2005,22,2.0,1.0,4,Family,Yes,01-05-1992,Others,AllPub,Gravel,C,4.8,4.2,3.0,3.99,358652,149438,9962560
P01478,Adyar,1209,10-04-2012,47,2.0,2.0,4,AbNormal,No,20-04-1974,House,AllPub,Gravel,A,4.9,2.9,4.9,4.5,223991,67197,7466370
P03416,Velachery,1892,31-03-2011,186,3.0,2.0,5,AdjLand,No,11-04-1965,House,NoSeWa,Gravel,RL,2.4,3.7,4.9,3.74,333209,208255,10412770
P06345,Adyar,920,10-09-2009,136,1.0,1.0,3,Normal Sale,Yes,18-09-1978,Others,NoSewr ,Paved,RL,4.8,3.8,4.0,4.2,302175,38990,9747565
P04244,Karapakkam,1621,07-10-2010,9,2.0,2.0,4,Normal Sale,No,16-10-1973,Others,NoSewr ,Paved,I,4.7,3.8,4.5,4.35,234984,151603,7580125
P06551,Karapakkam,979,25-07-2009,176,1.0,1.0,3,AdjLand,No,29-07-1993,Others,ELO,Paved,RL,2.3,4.1,4.6,3.76,320084,174591,7274625
